EJH,Wejh,26.19860077,36.47639847
YNB,Yenbo,24.144199,38.0634
ABD,Abadan,30.37109947,48.22829819
DEF,Dezful,32.434399,48.397598
AKW,Aghajari,30.7444,49.6772
GCH,Gachsaran,30.33760071,50.82799912
OMI,Omidyeh,30.83519936,49.53490067
MRX,Bandar Mahshahr,30.55620003,49.15190125
AWZ,Ahwaz,31.33740044,48.76200104
AEU,Abumusa I.,25.8757,55.033001
BUZ,Bushehr,28.94479942,50.83459854
KIH,Kish Island,26.52619934,53.98020172
BDH,Bandar Lengeh,26.53199959,54.82479858
KHK,Khark Island,29.26029968,50.32389832
SXI,Siri Island,25.90889931,54.53939819
LVP,Lavan Island,26.81030083,53.35630035
KSH,Bakhtaran,34.34590149,47.15810013
SDG,Sanandaj,35.2458992,47.00920105
IFH,Daran,32.92890167,51.56110001
KKS,Kashan,33.895302,51.577
IFN,Esfahan,32.75080109,51.86130142
RAS,Rasht,37.323333,49.617778
AJK,Arak,34.13809967,49.84730148
THR,Teheran,35.68920135,51.31340027
GZW,Ghazvin,36.240101,50.0471
BND,Bandar Abbas,27.21829987,56.37779999
JYR,Jiroft,28.7269001,57.67029953
KER,Kerman,30.27440071,56.9510994
HDR,Bandar Abbas,27.1583004,56.17250061
SYJ,Sirjan,29.55089951,55.67269897
XBJ,Birjand,32.89810181,59.26610184
CKT,Sarakhs,36.50120163,61.06489944
RUD,Emam Shahr,36.4253006,55.10419846
TCX,Tabas,33.6678009,56.8927002
KLM,Kalaleh,37.38330078,55.45199966
RZR,Ramsar,36.90990067,50.67959976
FAZ,Fasa,28.89179993,53.72330093
JAR,Jahrom,28.58670044,53.57910156
LFM,Lamerd,27.37269974,53.18880081
SYZ,Shiraz,29.53919983,52.58980179
KHY,Khoy,38.42750168,44.97359848
TBZ,Tabriz,38.13389969,46.23500061
JWN,Zanjan,36.77370071,48.3594017
AZD,Yazd,31.9048996,54.2765007
ACZ,Zabol,31.09830093,61.54389954
ZBR,Chah Bahar,25.44330025,60.38209915
ZAH,Zahedan,29.47570038,60.90620041
IHR,Iran Shahr,27.23609924,60.72000122
AMM,Amman,31.72260094,35.99319839
ADJ,Amman,31.97270012,35.99160004
AQJ,Aqaba,29.61160088,35.01810074
OMF,Mafraq,32.3564,36.259201
KWI,Kuwait,29.22660065,47.96889877
BEY,Beirut,33.82089996,35.48839951
KYE,Kleiat,34.58929825,36.01129913
AUH,Abu Dhabi,24.43300056,54.65110016
AZI,Abu Dhabi,24.42830086,54.45809937
DHF,Abu Dhabi,24.24819946,54.54769897
DXB,Dubai,25.25279999,55.36439896
FJR,Fujeirah,25.11219978,56.32400131
RKT,Ras Al Khaimah,25.6135006,55.93880081
SHJ,Sharjah,25.32859993,55.51720047
KHS,Khasab,26.17099953,56.24060059
MSH,Masirah,20.67539978,58.89049911
MCT,Muscat,23.59329987,58.28440094
SLL,Salalah,17.0387001,54.09130096
TTH,Thumrait,17.66600037,54.02460098
BHW,Bhagtanwala,32.05609894,72.9484024
LYP,Faisalabad,31.36499977,72.99479675
GWD,Gwadar,25.23329926,62.32949829
GIL,Gilgit,35.91880035,74.33360291
JAG,Jacobsbad,28.28420067,68.4496994
KHI,Karachi,24.9065,67.160797
LHE,Lahore,31.52160072,74.4036026
XJM,Mangla,33.05009842,73.63839722
MFG,Muzaffarabad,34.3390007,73.50859833
MWD,Mianwali,32.56309891,71.5707016
MJD,Moenjodaro,27.33519936,68.14309692
MUX,Multan,30.20319939,71.4190979
WNS,Nawabshah,26.2194,68.390099
PJG,Panjgur,26.9545002,64.13249969
PSI,Pasni,25.29050064,63.3451004
PEW,Peshawar,33.9939003,71.51460266
UET,Quetta,30.25139999,66.93779755
RYK,Rahim Yar Khan,28.38389969,70.27960205
RAZ,Rawala Kot,33.84970093,73.79810333
SKZ,Sukkur,27.72200012,68.79170227
SDT,Saidu Sharif,34.81359863,72.35279846
SUL,Sui,28.64509964,69.17690277
BDN,Talhar,24.84149933,68.83840179
WAF,Wana,32.30469894,69.57039642
PZH,Zhob,31.35840034,69.46360016
BSR,Basrah,30.54910088,47.66210175
ALP,Aleppo,36.18069839,37.22439957
DAM,Damascus,33.41149902,36.5155983
DEZ,Deire Zor,35.2854,40.175999
LTK,Latakia,35.40110016,35.94869995
PMS,Palmyra,34.5574,38.316898
DIA,Doha,25.261101,51.565102
CIS,Canton Island,-2.76812005,-171.7100067
ROP,Rota,14.17430019,145.2429962
SPN,Saipan,15.119,145.729004
UAM,Andersen,13.584,144.929998
GUM,Agana,13.48340034,144.7960052
TIQ,West Tinian,14.99919987,145.6190033
MAJ,Majuro,7.064760208,171.2720032
KWA,Kwajalein,8.72012043,167.7319946
CXI,Kiritimati,1.98616004,-157.3500061
MDY,Midway,28.20170021,-177.3809967
TKK,Chuuk,7.461870193,151.8430023
PNI,Pohnpei,6.985099792,158.2089996
ROR,Babelthuap,7.36731,134.544236
KSA,Kosrae,5.35698,162.957993
YAP,Yap,9.49891,138.082993
KNH,Kinmen,24.4279,118.359001
TTT,Fengnin,22.75499916,121.1019974
GNI,Green Island,22.6739006,121.4660034
KHH,Kaohsiung,22.57710075,120.3499985
CYI,Chiayi,23.46179962,120.3929977
KYD,Lanyu,22.02700043,121.5350037
RMQ,Taichung,24.26469994,120.6210022
TNN,Tainan,22.9503994,120.2060013
HSZ,Hsinchu,24.81800079,120.939003
MZG,Makung,23.56870079,119.6279984
PIF,Pingtung,22.70019913,120.4820023
TSA,Taipei,25.06940079,121.552002
TPE,Taipei,25.0777,121.233002
WOT,Wang An,23.36737251,119.5027771
HUN,Hualien,24.0230999,121.6179962
NRT,Tokyo,35.76470184,140.3860016
MMJ,Matsumoto,36.16680145,137.9230042
IBR,Ibaraki,36.18109894,140.4149933
MUS,Minami Tori Shima,24.28969955,153.9790039
IWO,Iwojima,24.7840004,141.322998
SHM,Nanki-shirahama,33.66220093,135.3639984
OBO,Obihiro,42.73329926,143.2169952
CTS,Sapporo,42.77519989,141.6920013
HKD,Hakodate,41.77000046,140.8220062
MMB,Memanbetsu,43.88059998,144.1640015
SHB,Nakashibetsu,43.57749939,144.9600067
WKJ,Wakkanai,45.40420151,141.8009949
IKI,Iki,33.74900055,129.7850037
UBJ,Yamaguchi,33.93000031,131.279007
TSJ,Tsushima,34.28490067,129.3309937
MBE,Monbetsu,44.30390167,143.404007
AKJ,Asahikawa,43.67079926,142.4470062
OIR,Okushiri,42.07170105,139.4329987
RIS,Rishiri Island,45.24200058,141.1860046
KUM,Yakushima,30.38559914,130.6589966
FUJ,Fukue,32.66630173,128.8329926
FUK,Fukuoka,33.58589935,130.451004
TNE,Tanegashima,30.60510063,130.9909973
KOJ,Kagoshima,31.80340004,130.7189941
KMI,Miyazaki,31.87719917,131.4490051
OIT,Oita,33.47940063,131.7369995
KKJ,Kitakyushu,33.84590149,131.0350037
KMJ,Kumamoto,32.83729935,130.8549957
NGS,Nagasaki,32.91690063,129.9140015
ASJ,Amami,28.43059921,129.7129974
OKE,Okierabu,27.42550087,128.701004
TKN,Tokunoshima,27.83639908,128.8809967
FKJ,Fukui,36.14279938,136.223999
QGU,Gifu,35.39410019,136.8699951
KMQ,Kanazawa,36.39459991,136.4069977
OKI,Oki Island,36.18109894,133.3249969
TOY,Toyama,36.64830017,137.1880035
HIJ,Hiroshima,34.43610001,132.9190063
OKJ,Okayama,34.75690079,133.8549957
IZO,Izumo,35.41360092,132.8899994
YGJ,Miho,35.49219894,133.2359924
KCZ,Kochi,33.546101,133.669006
MYJ,Matsuyama,33.82720184,132.6999969
ITM,Osaka,34.78549957,135.4380035
TTJ,Tottori,35.53010178,134.1670074
TKS,Tokushima,34.132801,134.606995
TAK,Takamatsu,34.21419907,134.0160065
AOJ,Aomori,40.73469925,140.6909943
GAJ,Yamagata,38.41189957,140.3710022
SDS,Sado,38.06019974,138.4140015
HHE,Hachinoe,40.5564003,141.4660034
HNA,Hanamaki,39.42860031,141.1349945
AXT,Akita,39.61560059,140.2189941
MSJ,Misawa,40.70320129,141.3679962
SDJ,Sendai,38.13970184,140.9170074
NJA,Atsugi,35.45460129,139.4499969
HAC,Hachijojima,33.11500168,139.7859955
OIM,Oshima,34.7820015,139.3600006
HND,Tokyo,35.552299,139.779999
OKO,Yokota,35.74850082,139.3480072
KWJ,Kwangju,35.123173,126.805444
CHN,Jhunju,35.87808,127.119112
RSU,Yeosu,34.84230042,127.6169968
KAG,Kangnung,37.753601,128.943915
CJU,Cheju,33.51129913,126.4929962
CHF,Chinhae,35.140248,128.696229
PUS,Busan,35.17950058,128.9380035
USN,Ulsan,35.59349823,129.352005
SSN,Seoul East,37.444744,127.112718
OSN,Osan,37.090599,127.029999
GMP,Seoul,37.5583,126.791
SWU,Suwon,37.23939896,127.0070038
KPO,Pohang,35.987955,129.420383
TAE,Taegu,35.896872,128.65531
YEC,Yechon,36.630373,128.34971
OKA,Okinawa,26.19580078,127.6460037
DNA,Kadena,26.3556,127.767998
ISG,Ishigaki,24.396389,124.245
UEO,Kumejima,26.3635006,126.7139969
MMD,Minami Daito,25.8465004,131.2630005
MMY,Miyako,24.78280067,125.2949982
KTD,Kitadaito,25.94470024,131.3269959
SHI,Shimojishima,24.82670021,125.1449966
TRA,Tarama,24.65390015,124.6750031
RNJ,Yoron,27.04400063,128.4019928
OGN,Yonaguni Jima,24.46689987,122.9779968
MNL,Manila,14.5086,121.019997
CBO,Cotabato,7.165239811,124.2099991
PAG,Pagadian,7.830731448,123.4611797
GES,Romblon,6.058000088,125.0960007
ZAM,Zamboanga,6.922420025,122.0599976
BAG,Baguio,16.37509918,120.6200027
DTE,Daet,14.12919998,122.9800034
SJI,San Jose,12.36149979,121.0469971
MBO,Mamburao,13.20810032,120.6050034
BQA,Baler,15.729309,121.500034
TAC,Tacloban,11.228035,125.027761
BCD,Bacolod,10.7764,123.014999
DGT,Dumaguete,9.333709717,123.3000031
MPH,Caticlan,11.9245,121.954002
ILO,Iloilo,10.833017,122.493358
KLO,Kalibo,11.67940044,122.3759995
PPS,Puerto Princesa,9.742119789,118.7590027
EUQ,San Jose,10.76599979,121.9329987
COC,Concordia,-31.2969,-57.9966
GHU,Gualeguaychu,-33.0103,-58.6131
JNI,Junin,-34.5459,-60.9306
PRA,Parana,-31.7948,-60.4804
ROS,Rosario,-32.9036,-60.785
SFN,Santa Fe,-31.7117,-60.8117
AEP,Buenos Aires,-34.5592,-58.4156
COR,Cordoba,-31.323601,-64.208
FDO,San Fernando,-34.4532,-58.5896
LPG,La Plata,-34.9722,-57.8947
EPA,El Palomar,-34.6099,-58.6126
HOS,Chosmadal,-37.44469833,-70.22250366
GNR,Fuerte Gral Roca,-39.0007019,-67.62049866
MDZ,Mendoza,-32.83169937,-68.79290009
LGS,Malargue,-35.49359894,-69.57430267
AFA,San Rafael,-34.588299,-68.4039
CTC,Catamarca,-28.59560013,-65.75170136
SDE,Santiago Del Estero,-27.76555634,-64.30999756
IRJ,La Rioja,-29.38159943,-66.79579926
TUC,Tucuman,-26.8409,-65.104897
UAQ,San Juan,-31.571501,-68.418198
RCU,Rio Cuarto,-33.08509827,-64.26129913
VDR,Villa Dolores,-31.94519997,-65.14630127
VME,Villa Reynolds,-33.72990036,-65.38739777
LUQ,San Luis,-33.27320099,-66.35639954
CNQ,Corrientes,-27.4455,-58.7619
RES,Resistencia,-27.45,-59.0561
FMA,Formosa,-26.2127,-58.2281
IGR,Iguazu Falls,-25.737301,-54.4734
AOL,Paso De Los Libres,-29.6894,-57.1521
MCS,Monte Caseros,-30.2719,-57.6402
PSS,Posadas,-27.3858,-55.9707
PRQ,Presidencia R.s.pena,-26.753611,-60.492222
SLA,Salta,-24.8560009,-65.48619843
JUJ,Jujuy,-24.392799,-65.097801
ORA,Oran,-23.15279961,-64.32920074
ELO,El Dorado,-26.39749908,-54.5746994
OYA,Goya,-29.1058,-59.2189
RCQ,Reconquista,-29.2103,-59.68
UZU,Curuzu Cuatia,-29.7706,-57.9789
EHL,El Bolson,-41.94319916,-71.53230286
CRD,Comodoro Rivadavia,-45.7853,-67.4655
EQS,Esquel,-42.90800095,-71.13950348
REL,Trelew,-43.2105,-65.2703
VDM,Viedma,-40.8692,-63.0004
PMY,Puerto Madryn,-42.7592,-65.1027
PUD,Puerto Deseado,-47.7353,-65.9041
RGA,Rio Grande,-53.7777,-67.7494
RGL,Rio Gallegos,-51.6089,-69.3126
USH,Ushuaia,-54.8433,-68.2958
ULA,San Julian,-49.3068,-67.8026
PMQ,Perito Moreno,-46.537899,-70.978699
RZA,Santa Cruz,-50.0165,-68.5792
BHI,Bahia Blanca,-38.725,-62.1693
CSZ,Colonel Suarez,-37.446098,-61.889301
OVR,Olavarria,-36.88999939,-60.21659851
GPO,General Pico,-35.69620132,-63.75830078
OYO,Tres Arroyos,-38.3869,-60.3297
MDQ,Mar Del Plata,-37.9342,-57.5733
NQN,Neuquen,-38.949001,-68.155701
PEH,Pehuajo,-35.8446,-61.8576
RSA,Santa Rosa,-36.588299,-64.275703
BRC,San Carlos De Bariloche,-41.151199,-71.157501
TDL,Tandil,-37.23740005,-59.22790146
VLG,Villa Gesell,-37.2354,-57.0292
CUT,Cutralco,-38.93970108,-69.26460266
CPC,San Martin Des Andes,-40.075401,-71.137299
CDJ,Conceicao Do Araguaia,-8.348349571,-49.30149841
AQA,Araracuara,-21.81200027,-48.13299942
AJU,Aracaju,-10.98400021,-37.07030106
AFL,Alta Floresta,-9.866389275,-56.10499954
ARU,Aracatuba,-21.1413002,-50.42470169
BEL,Belem,-1.37925005,-48.47629929
BGX,Bage,-31.39049911,-54.11220169
PLU,Belo Horizonte,-19.8512001,-43.95059967
BFH,Curitiba,-25.40509987,-49.23199844
BSB,Brasilia,-15.86916733,-47.92083359
BAU,Bauru,-22.34499931,-49.05379868
BVB,Boa Vista,2.841388941,-60.6922226
BPG,Barra Do Garcas,-15.86130047,-52.38890076
CAC,Cascavel,-25.00029945,-53.50080109
CNF,Belo Horizonte,-19.62444305,-43.9719429
CGR,Campo Grande,-20.46870041,-54.67250061
XAP,Chapeco,-27.13419914,-52.65660095
CLN,Carolina,-7.320439816,-47.45869827
CCM,Criciuma,-28.72444344,-49.42139053
CAW,Campos,-21.69829941,-41.30170059
CMG,Corumba,-19.01194382,-57.67139053
CWB,Curitiba,-25.5284996,-49.17580032
CRQ,Caravelas,-17.65229988,-39.25310135
CXJ,Caxias Do Sul,-29.19709969,-51.1875
CGB,Cuiaba,-15.65289974,-56.11669922
CZS,Cruzeiro do Sul,-7.599909782,-72.76950073
PPB,President Prudente,-22.17510033,-51.42459869
MAO,Manaus,-3.038609982,-60.04970169
JCR,Jacare-acanga,-6.233160019,-57.77690125
IGU,Foz Do Iguacu,-25.60027885,-54.48500061
FLN,Florianopolis,-27.67027855,-48.55250168
FEN,Fernando Do Noronha,-3.85493,-32.423302
FOR,Fortaleza,-3.776279926,-38.5326004
GIG,Rio De Janeiro,-22.80999947,-43.25055695
GJM,Guajara-mirim,-10.78639984,-65.28479767
GYN,Goiania,-16.63199997,-49.22069931
GRU,Sao Paulo,-23.43555641,-46.47305679
GUJ,Guaratingueta,-22.79159927,-45.20479965
ATM,Altamira,-3.253910065,-52.25400162
ITA,Itaituba,-3.12725997,-58.48120117
ITB,Itaituba,-4.242340088,-56.0007019
IOS,Ilheus,-14.81599998,-39.03319931
IPN,Ipatinga,-19.47069931,-42.48759842
ITR,Itumbiara,-18.44470024,-49.21340179
IMP,Imperatriz,-5.53129,-47.459999
JDF,Juiz De Fora,-21.79150009,-43.38679886
JPA,Joao Pessoa,-7.145833015,-34.94861221
JOI,Joinville,-26.22450066,-48.79740143
CPV,Campina Grande,-7.26992,-35.8964
VCP,Campinas,-23.00740051,-47.1344986
LAJ,Lajes,-27.78210068,-50.28150177
LIP,Lins,-21.66399956,-49.73049927
LDB,Londrina,-23.33359909,-51.13010025
LAZ,Bom Jesus Da Lapa,-13.26210022,-43.40810013
MAB,Maraba,-5.368589878,-49.13800049
MEU,Almeirim,-0.889839,-52.6022
MGF,Maringa,-23.4794445,-52.01222229
MOC,Montes Claros,-16.70689964,-43.81890106
PLL,Manaus,-3.146039963,-59.98630142
MCZ,Maceio,-9.510809898,-35.79169846
MCP,Macapa,0.050664,-51.07220078
MVF,Mocord,-5.201920032,-37.36429977
MNX,Manicore,-5.81137991,-61.27830124
NVT,Navegantes,-26.879999,-48.651402
GEL,Santo Angelo,-28.2817,-54.169102
NAT,Natal,-5.768056,-35.376111
OYK,Oioiapoque,3.855489969,-51.7969017
POA,Porto Alegre,-29.99440002,-51.17139816
PHB,Parnaiba,-2.893749952,-41.73199844
POO,Pocos De Caldas,-21.84300041,-46.56790161
PFB,Passo Fundo,-28.243999,-52.326599
PET,Pelotas,-31.718399,-52.327702
PNZ,Petrolina,-9.362409592,-40.56909943
PNB,Porto Nacional,-10.71940041,-48.39970016
PMG,Ponta Pora,-22.5496006,-55.70259857
PVH,Porto Velho,-8.709289551,-63.90230179
RBR,Rio Branco,-9.868888855,-67.89805603
REC,Recife,-8.126489639,-34.92359924
SDU,Rio De Janeiro,-22.91049957,-43.1631012
RAO,Ribeirao Preto,-21.13638878,-47.77666855
SNZ,Rio De Janeiro,-22.9324,-43.719101
SJK,Sao Jose Dos Campos,-23.22920036,-45.86149979
SLZ,Sao Luis,-2.58536005,-44.23410034
CGH,Sao Paulo,-23.62611008,-46.65638733
SJP,Sao Jose Do Rio Preto,-20.8166008,-49.40650177
SSZ,Santos,-23.92805672,-46.29972076
SSA,Salvador,-12.9086113,-38.32249832
TMT,Oriximina,-1.489599943,-56.39680099
THE,Teresina,-5.059939861,-42.82350159
TFF,Tefe,-3.382940054,-64.72409821
TRQ,Tarauaca,-8.155260086,-70.78330231
TEC,Telemaco Borba,-24.31780052,-50.65159988
TBT,Tabatinga,-4.255670071,-69.93579865
TUR,Tucurui,-3.786010027,-49.72029877
SJL,Sao Gabriel,-0.14835,-66.9855
PAV,Paulo Alfonso,-9.40087986,-38.25059891
URG,Uruguaiana,-29.78219986,-57.03820038
UDI,Uberlandia,-18.883612,-48.225277
UBA,Uberaba,-19.76472282,-47.96611023
VAG,Varginha,-21.59009933,-45.47330093
BVH,Vilhena,-12.69439983,-60.09830093
VIX,Vitoria,-20.258057,-40.286388
QPS,Piracununga,-21.98460007,-47.33480072
ARI,Arica,-18.348499,-70.338699
BBA,Balmaceda,-45.91609955,-71.6894989
CCH,Chile Chico,-46.58330154,-71.68740082
CJC,Calama,-22.49819946,-68.9036026
YAI,Chillan,-36.58250046,-72.03140259
PUQ,Punta Arenas,-53.002602,-70.854599
GXQ,Coyhaique,-45.59420013,-72.10610199
IQQ,Iquique,-20.53520012,-70.1812973
SCL,Santiago,-33.39300156,-70.78579712
ANF,Antofagasta,-23.444501,-70.445099
WPR,Porvenir,-53.25370026,-70.31919861
FFU,Futaleufu,-43.18920135,-71.85109711
LSQ,Los Angeles,-37.40169907,-72.42539978
WPU,Puerto Williams,-54.93109894,-67.626297
CCP,Concepcion,-36.772701,-73.063103
IPC,Easter Island,-27.16480064,-109.4219971
ZOS,Osorno,-40.61119843,-73.06099701
VLR,Vallenar,-28.59639931,-70.7559967
QRC,Rancagua,-34.17369843,-70.77570343
TNM,Isla Rey Jorge,-62.19079971,-58.98669815
LSC,La Serena,-29.916201,-71.199501
PZS,Temuco,-38.76679993,-72.63710022
PMC,Puerto Montt,-41.43889999,-73.09400177
WCH,Chaiten,-42.93280029,-72.69909668
ZAL,Valdivia,-39.65000153,-73.08609772
ATF,Ambato,-1.212069988,-78.57460022
OCC,Coca,-0.462886006,-76.98680115
CUE,Cuenca,-2.88947,-78.984398
GPS,Galapagos,-0.453758001,-90.26589966
GYE,Guayaquil,-2.15741992,-79.88359833
LTX,Latacunga,-0.906833,-78.615799
MRR,Macara,-4.378230095,-79.94100189
XMS,Macas,-2.299170017,-78.1207962
MCH,Machala,-3.2689,-79.961601
MEC,Manta,-0.946078002,-80.67880249
PVO,Portoviejo,-1.041650057,-80.47219849
UIO,Quito,-0.129166667,-78.3575
ETR,Santa Rosa,-3.441986,-79.996957
SNC,Salinas,-2.20499,-80.988899
TPC,Tarapoa,-0.122956,-76.33779907
TUA,Tulcan,0.809505999,-77.70809937
ASU,Asuncion,-25.23999977,-57.52000046
AYO,Ayolas,-27.370554,-56.854064
CIO,Conception,-23.442363,-57.427253
ESG,Mariscal Estigarribia,-22.04999924,-60.61999893
PIL,Pilar,-26.881224,-58.318026
AXM,Armenia,4.45278,-75.7664
PUU,Puerto Asis,0.505228,-76.5008
ELB,El Banco,9.04554,-73.9749
BGA,Bucaramanga,7.1265,-73.1848
BOG,Bogota,4.70159,-74.1469
BAQ,Barranquilla,10.8896,-74.7808
BSC,Bahia Solano,6.20292,-77.3947
BUN,Buenaventura,3.81963,-76.9898
CUC,Cucuta,7.92757,-72.5115
CTG,Cartagena,10.4424,-75.513
CLO,Cali,3.54322,-76.3816
TCO,Tumaco,1.81442,-78.7492
CZU,Corozal,9.33274,-75.2856
EJA,Barrancabermeja,7.02433,-73.8068
FLA,Florencia,1.58919,-75.5644
GIR,Girardot,4.27624,-74.7967
GPI,Guapi,2.57013,-77.8986
IBE,Ibague,4.42161,-75.1333
IPI,Ipiales,0.861925,-77.6718
APO,Carepa,7.81196,-76.7164
MCJ,La Mina,11.2325,-72.4901
LET,Leticia,-4.19355,-69.9432
EOH,Medellin,6.220549,-75.590582
MGN,Magangue,9.28474,-74.8461
MTR,Monteria,8.82374,-75.8258
MVP,Mitu,1.25366,-70.2339
MZL,Manizales,5.0296,-75.4647
NVA,Neiva,2.95015,-75.294
OCV,Ocana,8.31506,-73.3583
OTU,Otu,7.01037,-74.7155
PCR,Puerto Carreno,6.18472,-67.4932
PEI,Pereira,4.81267,-75.7395
PTX,Pitalito,1.85777,-76.0857
PPN,Popayan,2.4544,-76.6093
PSO,Pasto,1.39625,-77.2915
PVA,Providencia,13.3569,-81.3583
MQU,Mariquita,5.21256,-74.8836
MDE,Rio Negro,6.16454,-75.4231
RCH,Rio Hacha,11.5262,-72.926
SJE,San Jose Del Guaviare,2.57969,-72.6394
SMR,Santa Marta,11.1196,-74.2306
ADZ,San Andres Island,12.5836,-81.7112
SVI,San Vincente De Caguan,2.15217,-74.7663
TME,Tame,6.45108,-71.7603
AUC,Arauca,7.06888,-70.7369
UIB,Quibdo,5.69076,-76.6412
ULQ,Tulua,4.08836,-76.2351
VUP,Valledupar,10.435,-73.2495
VVC,Villavicencio,4.16787,-73.6138
BJO,Bermejo,-22.77330017,-64.31289673
CBB,Cochabamba,-17.42110062,-66.17710114
CCA,Chapacura,-16.976834,-65.145568
CIJ,Cobija,-11.04039955,-68.78299713
LPB,La Paz,-16.51329994,-68.19229889
ORU,Oruro,-17.96260071,-67.07620239
POI,Potosi,-19.54310036,-65.72370148
PSZ,Puerto Suarez,-18.975301,-57.820599
SBL,Santa Ana,-13.76220036,-65.43520355
SRE,Sucre,-19.00709915,-65.28869629
TJA,Tarija,-21.5557003,-64.70130157
TDD,Trinidad,-14.81869984,-64.91799927
VLM,Villa Montes,-21.25519943,-63.4056015
VVI,Santa Cruz,-17.6448,-63.135399
BYC,Yacuiba,-21.96089935,-63.65169907
PBM,Zandery,5.452829838,-55.18780136
CAY,Cayenne,4.819809914,-52.36040115
OYP,St.-georges Oyapock,3.897599936,-51.80410004
AOP,Andoas,-2.796129942,-76.46659851
IBP,Iberia,-11.41160011,-69.48870087
PCL,Pucallpa,-8.377940178,-74.57430267
CHM,Chimbote,-9.149609566,-78.52380371
CIX,Chiclayo,-6.787479877,-79.82810211
AYP,Ayacucho,-13.15480042,-74.20439911
ANS,Andahuaylas,-13.70639992,-73.35040283
ATA,Anta,-9.347439766,-77.5983963
LIM,Lima,-12.0219,-77.114305
JJI,Juanjui,-7.169099808,-76.72859955
JAU,Jauja,-11.78310013,-75.4733963
JUL,Juliaca,-15.46710014,-70.15820313
ILQ,Ilo,-17.69499969,-71.34400177
TBP,Tumbes,-3.55253005,-80.38140106
YMS,Yurimaguas,-5.893770218,-76.11820221
CHH,Chachapoyas,-6.201809883,-77.85610199
IQT,Iquitos,-3.784739971,-73.30879974
AQP,Arequipa,-16.34110069,-71.58309937
TRU,Trujillo,-8.081410408,-79.1088028
PIO,Pisco,-13.74489975,-76.22029877
TPP,Tarapoto,-6.508739948,-76.37319946
TCQ,Tacna,-18.05330086,-70.27580261
PEM,Puerto Maldonado,-12.61359978,-69.22859955
PIU,Piura,-5.205749989,-80.61640167
TYL,Talara,-4.576640129,-81.25409698
CUZ,Cuzco,-13.53569984,-71.938797
DZO,Durazno,-33.35889816,-56.49919891
MVD,Montevideo,-34.838402,-56.0308
STY,Salto,-31.43849945,-57.98529816
AGV,Acarigua,9.553375244,-69.23786926
AAO,Anaco,9.430225372,-64.47072601
BLA,Barcelona,10.111111,-64.692222
BNS,Barinas,8.615,-70.21416667
BRM,Barquisimeto,10.04274654,-69.35861969
CBL,Ciudad Bolivar,8.122160912,-63.53695679
CXA,Caicara De Orinoco,7.625510216,-66.16280365
CLZ,Calabozo,8.924655914,-67.41709137
CAJ,Canaima,6.231988907,-62.85443115
VCR,Carora,10.17560291,-70.06521606
CUP,Carupano,10.66001415,-63.2616806
CZE,Coro,11.4149437,-69.68090057
CUM,Cumana,10.45033264,-64.13047028
EOR,El Dorado,6.733333111,-61.58333206
EOZ,Elorza,7.083333015,-69.53333282
GDO,Guasdualito,7.233333111,-70.80000305
GUI,Guiria,10.57407761,-62.31266785
GUQ,Guanare,9.02694416,-69.75514984
HGE,Higuerote,10.462474,-66.092779
ICC,Isla De Coche,10.794432,-63.98159
LSP,Paraguana,11.78077507,-70.15149689
LFR,La Fria,8.239167213,-72.27102661
MAR,Maracaibo,10.55820847,-71.7278595
MRD,Merida,8.582078,-71.161041
PMV,Porlamar,10.91260338,-63.96659851
CCS,Caracas,10.601194,-66.991222
MUN,Maturin,9.754529953,-63.1473999
PYH,Puerto Ayacucho,5.619989872,-67.60610199
PBL,Puerto Cabello,10.48050022,-68.07299805
SCI,San Cristobal,7.801320076,-72.20290375
PZO,Guayana,8.28853035,-62.76039886
PTM,Palmarito,7.566669941,-70.1832962
SVZ,San Antonio,7.840829849,-72.43969727
SBB,Santa Barbara,7.803514004,-71.16571808
SNV,Santa Ana De Uairen,4.554999828,-61.15000153
STD,Santo Domingo,7.56538,-72.035103
SNF,San Felipe,10.2787,-68.755203
SFD,San Fernando De Apure,7.883319855,-67.44400024
SOM,San Tome,8.945146561,-64.1510849
STB,Santa Barbara,8.974550247,-71.94325256
TUV,Tucupita,9.088994026,-62.09417343
TMO,Tumeremo,7.24938,-61.52893
VLN,Valencia,10.14973259,-67.92839813
VLV,Valera,9.340477943,-70.58406067
VDP,Valle De La Pascua,9.222027779,-65.99358368
LTM,Lethem,3.37276,-59.789398
ANU,Antigua,17.1367,-61.792702
BGI,Bridgetown,13.07460022,-59.49250031
DCF,Canefield,15.33670044,-61.39220047
DOM,Dominica,15.547,-61.299999
FDF,Fort-de-france,14.5909996,-61.00320053
SFG,St. Martin,18.09989929,-63.04719925
PTP,Pointe-a-pitre,16.265301,-61.531799
GND,Point Salines,12.00419998,-61.78620148
STT,St. Thomas,18.33729935,-64.9733963
STX,St. Croix Island,17.70190048,-64.79859924
BQN,Aguadilla,18.49489975,-67.12940216
FAJ,Fajardo,18.30890083,-65.66190338
SIG,San Juan,18.45680046,-66.09809875
MAZ,Mayaguez,18.25569916,-67.14849854
PSE,Ponce,18.00830078,-66.56300354
SJU,San Juan,18.43939972,-66.00180054
SKB,Basse Terre,17.31119919,-62.71870041
SLU,Castries,14.0202,-60.992901
UVF,Hewandorra,13.7332,-60.952599
AUA,Oranjestad,12.5014,-70.015198
BON,Kralendijk,12.13099957,-68.26850128
